CN,STATECD,COUNTYCD,PLOT,MEASYEAR,INVYR,CONDID,EVALID,PLT_CN,CND_CN,STRATUM_CN,PHASE,CONDPROP_CWD,CONDPROP_FWD_SM,CONDPROP_FWD_MD,CONDPROP_FWD_LG,CONDPROP_DUFF,CWD_TL_COND,CWD_TL_UNADJ,CWD_TL_ADJ,CWD_LPA_COND,CWD_LPA_UNADJ,CWD_LPA_ADJ,CWD_VOLCF_COND,CWD_VOLCF_UNADJ,CWD_VOLCF_ADJ,CWD_DRYBIO_COND,CWD_DRYBIO_UNADJ,CWD_DRYBIO_ADJ,CWD_CARBON_COND,CWD_CARBON_UNADJ,CWD_CARBON_ADJ,FWD_SM_TL_COND,FWD_SM_TL_UNADJ,FWD_SM_TL_ADJ,FWD_SM_CNT_COND,FWD_SM_VOLCF_COND,FWD_SM_VOLCF_UNADJ,FWD_SM_VOLCF_ADJ,FWD_SM_DRYBIO_COND,FWD_SM_DRYBIO_UNADJ,FWD_SM_DRYBIO_ADJ,FWD_SM_CARBON_COND,FWD_SM_CARBON_UNADJ,FWD_SM_CARBON_ADJ,FWD_MD_TL_COND,FWD_MD_TL_UNADJ,FWD_MD_TL_ADJ,FWD_MD_CNT_COND,FWD_MD_VOLCF_COND,FWD_MD_VOLCF_UNADJ,FWD_MD_VOLCF_ADJ,FWD_MD_DRYBIO_COND,FWD_MD_DRYBIO_UNADJ,FWD_MD_DRYBIO_ADJ,FWD_MD_CARBON_COND,FWD_MD_CARBON_UNADJ,FWD_MD_CARBON_ADJ,FWD_LG_TL_COND,FWD_LG_TL_UNADJ,FWD_LG_TL_ADJ,FWD_LG_CNT_COND,FWD_LG_VOLCF_COND,FWD_LG_VOLCF_UNADJ,FWD_LG_VOLCF_ADJ,FWD_LG_DRYBIO_COND,FWD_LG_DRYBIO_UNADJ,FWD_LG_DRYBIO_ADJ,FWD_LG_CARBON_COND,FWD_LG_CARBON_UNADJ,FWD_LG_CARBON_ADJ,PILE_SAMPLE_AREA_COND,PILE_SAMPLE_AREA_UNADJ,PILE_SAMPLE_AREA_ADJ,PILE_VOLCF_COND,PILE_VOLCF_UNADJ,PILE_VOLCF_ADJ,PILE_DRYBIO_COND,PILE_DRYBIO_UNADJ,PILE_DRYBIO_ADJ,PILE_CARBON_COND,PILE_CARBON_UNADJ,PILE_CARBON_ADJ,FUEL_DEPTH,FUEL_BIOMASS,FUEL_CARBON,DUFF_DEPTH,DUFF_BIOMASS,DUFF_CARBON,LITTER_DEPTH,LITTER_BIOMASS,LITTER_CARBON,DUFF_TC_COND,DUFF_TC_UNADJ,DUFF_TC_ADJ,AVG_WOOD_DENSITY,CREATED_DATE,MODIFIED_DATE,CYCLE,SUBCYCLE,UNITCD,RSCD,PILE_TL_COND,PILE_TL_UNADJ,PILE_TL_ADJ,CONDPROP_PILE
1757279154290487,44,5,344.0,2013,2013,1,441707,14527752020004,251775385489998,533323732126144,,1.0,1.0,1.0,1.0,1.0,192.0,192.0,192.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,24.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,24.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,40.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,8.0,28.08,2025-01-10 13:07:54,2025-01-10 13:07:54,7,1,1,24,192.0,192.0,192.0,1.0
1757279190290487,44,5,344.0,2013,2013,1,441807,14527752020004,251775385489998,668107666126144,,1.0,1.0,1.0,1.0,1.0,192.0,192.0,192.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,24.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,24.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,40.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,8.0,28.08,2025-01-10 13:08:46,2025-01-10 13:08:46,7,1,1,24,192.0,192.0,192.0,1.0
1757279227290487,44,5,344.0,2013,2013,1,441907,14527752020004,251775385489998,748278969290487,,1.0,1.0,1.0,1.0,1.0,192.0,192.0,192.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,24.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,24.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,40.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,8.0,28.08,2025-01-10 13:09:33,2025-01-10 13:09:33,7,1,1,24,192.0,192.0,192.0,1.0
1757279093290487,44,7,42.0,2013,2013,1,441507,14527736020004,251774065489998,389120335489998,,0.75,0.75,0.75,0.75,0.75,144.0,192.0,187.2,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,24.0,23.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,24.0,23.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,40.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,6.0,8.0,7.8,28.08,2025-01-10 13:06:22,2025-01-10 13:06:22,7,1,1,24,144.0,192.0,187.2,0.75
1757279125290487,44,7,42.0,2013,2013,1,441607,14527736020004,251774065489998,466369733489998,,0.75,0.75,0.75,0.75,0.75,144.0,192.0,187.6363636364,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,24.0,23.4545454545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,24.0,23.4545454545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,40.0,39.0909090909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,6.0,8.0,7.818181818182,28.08,2025-01-10 13:07:12,2025-01-10 13:07:12,7,1,1,24,144.0,192.0,187.6363636364,0.75
1757279161290487,44,7,42.0,2013,2013,1,441707,14527736020004,251774065489998,533323733126144,,0.75,0.75,0.75,0.75,0.75,144.0,192.0,184.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,24.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,24.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,40.0,38.3333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,6.0,8.0,7.666666666667,28.08,2025-01-10 13:07:54,2025-01-10 13:07:54,7,1,1,24,144.0,192.0,184.0,0.75
1757279197290487,44,7,42.0,2013,2013,1,441807,14527736020004,251774065489998,668107667126144,,0.75,0.75,0.75,0.75,0.75,144.0,192.0,184.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,24.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,24.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,40.0,38.3333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,6.0,8.0,7.666666666667,28.08,2025-01-10 13:08:46,2025-01-10 13:08:46,7,1,1,24,144.0,192.0,184.0,0.75
1757279234290487,44,7,42.0,2013,2013,1,441907,14527736020004,251774065489998,748278970290487,,0.75,0.75,0.75,0.75,0.75,144.0,192.0,184.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,24.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,24.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,40.0,38.3333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,6.0,8.0,7.666666666667,28.08,2025-01-10 13:09:33,2025-01-10 13:09:33,7,1,1,24,144.0,192.0,184.0,0.75
1757279094290487,44,7,42.0,2013,2013,2,441507,14527736020004,251774066489998,389120335489998,,0.25,0.25,0.25,0.25,0.25,48.0,192.0,187.2,,,,,,,,,,,,,6.0,24.0,23.4,,,,,,,,,,,6.0,24.0,23.4,,,,,,,,,,,10.0,40.0,39.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,7.8,28.08,2025-01-10 13:06:22,2025-01-10 13:06:22,7,1,1,24,48.0,192.0,187.2,0.25
1757279126290487,44,7,42.0,2013,2013,2,441607,14527736020004,251774066489998,466369733489998,,0.25,0.25,0.25,0.25,0.25,48.0,192.0,187.6363636364,,,,,,,,,,,,,6.0,24.0,23.4545454545,,,,,,,,,,,6.0,24.0,23.4545454545,,,,,,,,,,,10.0,40.0,39.0909090909,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,7.818181818182,28.08,2025-01-10 13:07:12,2025-01-10 13:07:12,7,1,1,24,48.0,192.0,187.6363636364,0.25
1757279162290487,44,7,42.0,2013,2013,2,441707,14527736020004,251774066489998,533323733126144,,0.25,0.25,0.25,0.25,0.25,48.0,192.0,184.0,,,,,,,,,,,,,6.0,24.0,23.0,,,,,,,,,,,6.0,24.0,23.0,,,,,,,,,,,10.0,40.0,38.3333333333,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,7.666666666667,28.08,2025-01-10 13:07:54,2025-01-10 13:07:54,7,1,1,24,48.0,192.0,184.0,0.25
1757279198290487,44,7,42.0,2013,2013,2,441807,14527736020004,251774066489998,668107667126144,,0.25,0.25,0.25,0.25,0.25,48.0,192.0,184.0,,,,,,,,,,,,,6.0,24.0,23.0,,,,,,,,,,,6.0,24.0,23.0,,,,,,,,,,,10.0,40.0,38.3333333333,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,7.666666666667,28.08,2025-01-10 13:08:46,2025-01-10 13:08:46,7,1,1,24,48.0,192.0,184.0,0.25
1757279235290487,44,7,42.0,2013,2013,2,441907,14527736020004,251774066489998,748278970290487,,0.25,0.25,0.25,0.25,0.25,48.0,192.0,184.0,,,,,,,,,,,,,6.0,24.0,23.0,,,,,,,,,,,6.0,24.0,23.0,,,,,,,,,,,10.0,40.0,38.3333333333,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,7.666666666667,28.08,2025-01-10 13:09:33,2025-01-10 13:09:33,7,1,1,24,48.0,192.0,184.0,0.25
1757279096290487,44,7,169.0,2013,2013,1,441507,14527745020004,251774316489998,389120335489998,,1.0,1.0,1.0,1.0,1.0,192.0,192.0,187.2,,,,1556.92045591875,1556.92045591875,1596.84149325,29112.2888628541,29112.2888628541,29858.75780805549,14777.510210476657,14777.510210476657,15156.420728694007,24.0,24.0,23.4,69.0,8.12103704597835,8.12103704597835,8.329268765106,151.3185553634449,151.3185553634449,155.19851832148194,75.65927768172244,75.65927768172244,77.59925916074097,24.0,24.0,23.4,16.0,58.2820208054656,58.2820208054656,59.77643159534934,1085.9636696661369,1085.9636696661369,1113.8088919652687,542.9818348330684,542.9818348330684,556.9044459826343,40.0,40.0,39.0,2.0,52.040095394898,52.040095394898,53.37445681528,969.6584329745735,969.6584329745735,994.5214697175113,484.82921648728677,484.82921648728677,497.26073485875565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.65,31168.995,15584.4975,1.575,29386.665,14693.3325,8.0,8.0,7.8,21.9210710198,2025-01-10 13:06:22,2025-01-10 13:06:22,7,1,1,24,192.0,192.0,187.2,1.0
1757279128290487,44,7,169.0,2013,2013,1,441607,14527745020004,251774316489998,466369733489998,,1.0,1.0,1.0,1.0,1.0,192.0,192.0,187.6363636364,,,,1556.92045591875,1556.92045591875,1593.1279083819768,29112.2888628541,29112.2888628541,29789.318836408846,14777.510210476657,14777.510210476657,15121.173238627278,24.0,24.0,23.4545454545,69.0,8.12103704597835,8.12103704597835,8.309898372629009,151.3185553634449,151.3185553634449,154.8375915346878,75.65927768172244,75.65927768172244,77.4187957673439,24.0,24.0,23.4545454545,16.0,58.2820208054656,58.2820208054656,59.637416638150846,1085.9636696661369,1085.9636696661369,1111.2186387281401,542.9818348330684,542.9818348330684,555.6093193640701,40.0,40.0,39.0909090909,2.0,52.040095394898,52.040095394898,53.25033017152354,969.6584329745735,969.6584329745735,992.2086290902613,484.82921648728677,484.82921648728677,496.10431454513065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.65,31168.995,15584.4975,1.575,29386.665,14693.3325,8.0,8.0,7.818181818182,21.9210710198,2025-01-10 13:07:12,2025-01-10 13:07:12,7,1,1,24,192.0,192.0,187.6363636364,1.0
1757279164290487,44,7,169.0,2013,2013,1,441707,14527745020004,251774316489998,533323733126144,,1.0,1.0,1.0,1.0,1.0,192.0,192.0,184.0,,,,1556.92045591875,1556.92045591875,1624.612649654348,29112.2888628541,29112.2888628541,30378.04055254341,14777.510210476657,14777.510210476657,15420.010654410426,24.0,24.0,23.0,69.0,8.12103704597835,8.12103704597835,8.4741256131948,151.3185553634449,151.3185553634449,157.8976229879425,75.65927768172244,75.65927768172244,78.94881149397125,24.0,24.0,23.0,16.0,58.2820208054656,58.2820208054656,60.81602171005106,1085.9636696661369,1085.9636696661369,1133.1794813907516,542.9818348330684,542.9818348330684,566.5897406953758,40.0,40.0,38.3333333333,2.0,52.040095394898,52.040095394898,54.30270823815444,969.6584329745735,969.6584329745735,1011.8174952778159,484.82921648728677,484.82921648728677,505.9087476389079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.65,31168.995,15584.4975,1.575,29386.665,14693.3325,8.0,8.0,7.666666666667,21.9210710198,2025-01-10 13:07:54,2025-01-10 13:07:54,7,1,1,24,192.0,192.0,184.0,1.0
1757279200290487,44,7,169.0,2013,2013,1,441807,14527745020004,251774316489998,668107667126144,,1.0,1.0,1.0,1.0,1.0,192.0,192.0,184.0,,,,1556.92045591875,1556.92045591875,1624.612649654348,29112.2888628541,29112.2888628541,30378.04055254341,14777.510210476657,14777.510210476657,15420.010654410426,24.0,24.0,23.0,69.0,8.12103704597835,8.12103704597835,8.4741256131948,151.3185553634449,151.3185553634449,157.8976229879425,75.65927768172244,75.65927768172244,78.94881149397125,24.0,24.0,23.0,16.0,58.2820208054656,58.2820208054656,60.81602171005106,1085.9636696661369,1085.9636696661369,1133.1794813907516,542.9818348330684,542.9818348330684,566.5897406953758,40.0,40.0,38.3333333333,2.0,52.040095394898,52.040095394898,54.30270823815444,969.6584329745735,969.6584329745735,1011.8174952778159,484.82921648728677,484.82921648728677,505.9087476389079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.65,31168.995,15584.4975,1.575,29386.665,14693.3325,8.0,8.0,7.666666666667,21.9210710198,2025-01-10 13:08:46,2025-01-10 13:08:46,7,1,1,24,192.0,192.0,184.0,1.0
1757279237290487,44,7,169.0,2013,2013,1,441907,14527745020004,251774316489998,748278970290487,,1.0,1.0,1.0,1.0,1.0,192.0,192.0,184.0,,,,1556.92045591875,1556.92045591875,1624.612649654348,29112.2888628541,29112.2888628541,30378.04055254341,14777.510210476657,14777.510210476657,15420.010654410426,24.0,24.0,23.0,69.0,8.12103704597835,8.12103704597835,8.4741256131948,151.3185553634449,151.3185553634449,157.8976229879425,75.65927768172244,75.65927768172244,78.94881149397125,24.0,24.0,23.0,16.0,58.2820208054656,58.2820208054656,60.81602171005106,1085.9636696661369,1085.9636696661369,1133.1794813907516,542.9818348330684,542.9818348330684,566.5897406953758,40.0,40.0,38.3333333333,2.0,52.040095394898,52.040095394898,54.30270823815444,969.6584329745735,969.6584329745735,1011.8174952778159,484.82921648728677,484.82921648728677,505.9087476389079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.65,31168.995,15584.4975,1.575,29386.665,14693.3325,8.0,8.0,7.666666666667,21.9210710198,2025-01-10 13:09:33,2025-01-10 13:09:33,7,1,1,24,192.0,192.0,184.0,1.0
1757279106290487,44,9,328.0,2013,2013,1,441507,14527759020004,251775395489998,389120334489998,,1.0,1.0,1.0,1.0,1.0,192.0,192.0,192.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,24.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,24.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,40.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,8.0,28.08,2025-01-10 13:06:22,2025-01-10 13:06:22,7,1,1,24,192.0,192.0,192.0,1.0
1757279138290487,44,9,328.0,2013,2013,1,441607,14527759020004,251775395489998,466369732489998,,1.0,1.0,1.0,1.0,1.0,192.0,192.0,192.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,24.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,24.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,40.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,8.0,28.08,2025-01-10 13:07:12,2025-01-10 13:07:12,7,1,1,24,192.0,192.0,192.0,1.0
1757279174290487,44,9,328.0,2013,2013,1,441707,14527759020004,251775395489998,533323732126144,,1.0,1.0,1.0,1.0,1.0,192.0,192.0,192.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,24.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,24.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,40.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,8.0,28.08,2025-01-10 13:07:54,2025-01-10 13:07:54,7,1,1,24,192.0,192.0,192.0,1.0
1757279210290487,44,9,328.0,2013,2013,1,441807,14527759020004,251775395489998,668107666126144,,1.0,1.0,1.0,1.0,1.0,192.0,192.0,192.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,24.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,24.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,40.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,8.0,28.08,2025-01-10 13:08:46,2025-01-10 13:08:46,7,1,1,24,192.0,192.0,192.0,1.0
1757279080290487,44,3,135.0,2014,2014,1,441507,168263198020004,306588395489998,389120335489998,,1.0,1.0,1.0,1.0,1.0,192.0,192.0,187.2,,,,1102.08976093125,1102.08976093125,1130.34847275,17768.806478338436,17768.806478338436,18224.416900859935,8779.67029925042,8779.67029925042,9004.790050513251,24.0,24.0,23.4,69.0,8.12103704597835,8.12103704597835,8.329268765106,198.50447934651748,198.50447934651748,203.59433779129998,99.25223967325874,99.25223967325874,101.79716889564999,24.0,24.0,23.4,12.0,43.7115156040992,43.7115156040992,44.832323696512,1068.4511839206327,1068.4511839206327,1095.847368123726,534.2255919603164,534.2255919603164,547.923684061863,40.0,40.0,39.0,8.0,208.160381579592,208.160381579592,213.49782726112,5088.11472378296,5088.11472378296,5218.579203879959,2544.05736189148,2544.05736189148,2609.2896019399795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,1.7,83185.08,41592.54,1.8125,34475.925,17237.9625,8.0,8.0,7.8,28.7567560968,2025-01-10 13:06:22,2025-01-10 13:06:22,7,2,1,24,192.0,192.0,187.2,1.0
1757279110290487,44,3,135.0,2014,2014,1,441607,168263198020004,306588395489998,466369733489998,,1.0,1.0,1.0,1.0,1.0,192.0,192.0,187.6363636364,,,,1102.08976093125,1102.08976093125,1127.7197553715116,17768.806478338436,17768.806478338436,18182.034535974217,8779.67029925042,8779.67029925042,8983.848678302755,24.0,24.0,23.4545454545,69.0,8.12103704597835,8.12103704597835,8.309898372629009,198.50447934651748,198.50447934651748,203.12086258713416,99.25223967325874,99.25223967325874,101.56043129356708,24.0,24.0,23.4545454545,12.0,43.7115156040992,43.7115156040992,44.72806247861313,1068.4511839206327,1068.4511839206327,1093.2988858722754,534.2255919603164,534.2255919603164,546.6494429361377,40.0,40.0,39.0909090909,8.0,208.160381579592,208.160381579592,213.00132068609415,5088.11472378296,5088.11472378296,5206.442973173262,2544.05736189148,2544.05736189148,2603.221486586631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,1.7,83185.08,41592.54,1.8125,34475.925,17237.9625,8.0,8.0,7.818181818182,28.7567560968,2025-01-10 13:07:12,2025-01-10 13:07:12,7,2,1,24,192.0,192.0,187.6363636364,1.0
1757279142290487,44,3,135.0,2014,2014,1,441707,168263198020004,306588395489998,533323733126144,,1.0,1.0,1.0,1.0,1.0,192.0,192.0,184.0,,,,1102.08976093125,1102.08976093125,1150.0067070586956,17768.806478338436,17768.806478338436,18541.363281744456,8779.67029925042,8779.67029925042,9161.395094870002,24.0,24.0,23.0,69.0,8.12103704597835,8.12103704597835,8.4741256131948,198.50447934651748,198.50447934651748,207.1351088833226,99.25223967325874,99.25223967325874,103.5675544416613,24.0,24.0,23.0,12.0,43.7115156040992,43.7115156040992,45.6120162825383,1068.4511839206327,1068.4511839206327,1114.90558322153,534.2255919603164,534.2255919603164,557.452791610765,40.0,40.0,38.3333333333,8.0,208.160381579592,208.160381579592,217.21083295261775,5088.11472378296,5088.11472378296,5309.337103077872,2544.05736189148,2544.05736189148,2654.668551538936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,1.7,83185.08,41592.54,1.8125,34475.925,17237.9625,8.0,8.0,7.666666666667,28.7567560968,2025-01-10 13:07:54,2025-01-10 13:07:54,7,2,1,24,192.0,192.0,184.0,1.0
1757279178290487,44,3,135.0,2014,2014,1,441807,168263198020004,306588395489998,668107667126144,,1.0,1.0,1.0,1.0,1.0,192.0,192.0,184.0,,,,1102.08976093125,1102.08976093125,1150.0067070586956,17768.806478338436,17768.806478338436,18541.363281744456,8779.67029925042,8779.67029925042,9161.395094870002,24.0,24.0,23.0,69.0,8.12103704597835,8.12103704597835,8.4741256131948,198.50447934651748,198.50447934651748,207.1351088833226,99.25223967325874,99.25223967325874,103.5675544416613,24.0,24.0,23.0,12.0,43.7115156040992,43.7115156040992,45.6120162825383,1068.4511839206327,1068.4511839206327,1114.90558322153,534.2255919603164,534.2255919603164,557.452791610765,40.0,40.0,38.3333333333,8.0,208.160381579592,208.160381579592,217.21083295261775,5088.11472378296,5088.11472378296,5309.337103077872,2544.05736189148,2544.05736189148,2654.668551538936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,1.7,83185.08,41592.54,1.8125,34475.925,17237.9625,8.0,8.0,7.666666666667,28.7567560968,2025-01-10 13:08:46,2025-01-10 13:08:46,7,2,1,24,192.0,192.0,184.0,1.0
1757279215290487,44,3,135.0,2014,2014,1,441907,168263198020004,306588395489998,748278970290487,,1.0,1.0,1.0,1.0,1.0,192.0,192.0,184.0,,,,1102.08976093125,1102.08976093125,1150.0067070586956,17768.806478338436,17768.806478338436,18541.363281744456,8779.67029925042,8779.67029925042,9161.395094870002,24.0,24.0,23.0,69.0,8.12103704597835,8.12103704597835,8.4741256131948,198.50447934651748,198.50447934651748,207.1351088833226,99.25223967325874,99.25223967325874,103.5675544416613,24.0,24.0,23.0,12.0,43.7115156040992,43.7115156040992,45.6120162825383,1068.4511839206327,1068.4511839206327,1114.90558322153,534.2255919603164,534.2255919603164,557.452791610765,40.0,40.0,38.3333333333,8.0,208.160381579592,208.160381579592,217.21083295261775,5088.11472378296,5088.11472378296,5309.337103077872,2544.05736189148,2544.05736189148,2654.668551538936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,1.7,83185.08,41592.54,1.8125,34475.925,17237.9625,8.0,8.0,7.666666666667,28.7567560968,2025-01-10 13:09:33,2025-01-10 13:09:33,7,2,1,24,192.0,192.0,184.0,1.0
